,address,coef,street
26934,Брюсов_переулок_7,3.31723,Брюсов_переулок
19465,Брюсов_переулок_2/14с10,0.319159,Брюсов_переулок
26889,Брюсов_переулок_2/14с2,1.23599,Брюсов_переулок
1564,Брюсов_переулок_2/14с1,3.51731,Брюсов_переулок
19937,Брюсов_переулок_12,1.17323,Брюсов_переулок
17355,Брюсов_переулок_1Бс1,2.34936,Брюсов_переулок
22205,Брянская_улица_8,-1.25049,Брянская_улица
24599,Брянская_улица_5к2,-0.94469,Брянская_улица
24390,Брянская_улица_2,-3.05646,Брянская_улица
25071,Брянская_улица_12,-2.86309,Брянская_улица
26768,Брянская_улица_4,-1.45202,Брянская_улица
13901,Будайская_улица_13,-3.59766,Будайская_улица
806,Будайская_улица_11,-2.62853,Будайская_улица
24568,Будайская_улица_9,-1.08948,Будайская_улица
25742,Будайская_улица_7,-3.26278,Будайская_улица
20448,Будайский_проезд_1,-1.08942,Будайский_проезд
15914,Будайский_проезд_7к1,-2.26424,Будайский_проезд
5999,Будайский_проезд_9,-5.7275,Будайский_проезд
6386,Будайский_проезд_6к1,-1.50934,Будайский_проезд
9403,Будайский_проезд_4,-1.69576,Будайский_проезд
4971,Будайский_проезд_6к2,-1.84041,Будайский_проезд
18153,Будайский_проезд_3,-1.66912,Будайский_проезд
5139,Будайский_проезд_7к2,-1.86366,Будайский_проезд
11502,Будайский_проезд_2,-3.50398,Будайский_проезд
24260,Буковая_аллея_5,-1.47168,Буковая_аллея
25835,Буковая_аллея_8,-1.65319,Буковая_аллея
13803,Буковая_аллея_10,-1.41539,Буковая_аллея
3416,Буковая_аллея_3,-0.345425,Буковая_аллея
9274,Буковая_аллея_7,-0.967452,Буковая_аллея
18135,Буковая_аллея_4,-0.570911,Буковая_аллея
10561,Буковая_аллея_12,-1.63497,Буковая_аллея
23051,Буковая_аллея_6,-1.53357,Буковая_аллея
20980,Буковая_аллея_1,-0.345187,Буковая_аллея
17969,Булатниковская_улица_1к1А,-2.38134,Булатниковская_улица
10494,Булатниковская_улица_4к1,-3.54373,Булатниковская_улица
12121,Булатниковская_улица_4к2,-2.60734,Булатниковская_улица
22703,Булатниковская_улица_5к5,-5.45635,Булатниковская_улица
25232,Булатниковская_улица_5к6,-2.06802,Булатниковская_улица
22815,Булатниковская_улица_1к6,-1.22477,Булатниковская_улица
20269,Булатниковская_улица_9к4,-2.07526,Булатниковская_улица
15854,Булатниковская_улица_1к4,-1.37578,Булатниковская_улица
244,Булатниковская_улица_9к1,-2.69752,Булатниковская_улица
21145,Булатниковская_улица_7к1,-3.3959,Булатниковская_улица
3269,Булатниковская_улица_3к1,-3.18186,Булатниковская_улица
